2784,1,363,2020-01-04,Moderate
2785,1,811,2020-09-09,Light
2786,1,343,2020-05-28,Light
2787,2,1323,2020-12-26,Severe
2788,2,551,2020-09-30,Severe
2789,2,67,2020-04-06,Severe
2790,2,1179,2020-08-15,Severe
2791,1,373,2020-12-30,Light
2792,2,288,2020-08-22,Severe
2793,1,709,2020-03-03,Light
2794,1,1324,2020-10-19,Moderate
2795,6,513,2020-08-24,UNK
2796,1,698,2020-01-16,Light
2797,2,127,2020-03-17,Severe
2798,4,1326,2020-02-13,Light
2799,1,1327,2020-01-02,Light
2800,2,184,2020-09-13,Severe
2801,3,1190,2020-08-25,Severe
2802,1,551,2020-07-06,Light
2803,1,908,2020-10-27,Light
2804,2,9,2020-01-21,Severe
2805,4,449,2020-01-13,Light
2806,1,1328,2020-07-19,Light
2807,1,517,2020-07-24,Light
2808,1,320,2020-04-02,Light
2809,1,31,2020-04-08,Light
2810,2,549,2020-03-31,Severe
2811,1,298,2020-08-09,Light
2812,1,986,2020-02-12,Light
2813,1,790,2020-11-25,Light
2814,1,1036,2020-07-08,Light
2815,1,445,2020-12-11,Light
2816,1,1329,2020-11-10,Light
2817,1,386,2020-10-23,Light
2818,2,406,2020-07-08,Moderate
2819,4,119,2020-11-20,Heavy
2820,6,1330,2020-08-24,UNK
2821,1,793,2020-02-24,Light
2822,1,186,2020-01-24,Light
2823,1,1223,2020-04-03,Light
2824,1,839,2020-10-28,Light
2825,2,83,2020-04-26,Severe
2826,1,463,2020-05-15,Heavy
2827,2,1241,2020-03-24,Severe
2828,2,1331,2020-03-23,Severe
2829,1,129,2020-02-01,Light
2830,1,1332,2020-06-09,Light
2831,1,1333,2020-01-11,Light
2832,1,342,2020-12-14,Moderate
2833,1,603,2020-07-10,Moderate
2834,1,926,2020-09-10,Light
2835,2,143,2020-08-30,Severe
2836,1,1334,2020-04-21,Light
2837,1,847,2020-05-16,Light
2838,1,385,2020-05-05,Light
2839,4,1141,2020-01-01,Light
2840,1,197,2020-06-09,Light
2841,3,284,2020-01-15,Severe
2842,2,537,2020-04-04,Severe
2843,1,619,2020-03-17,Light
2844,1,844,2020-07-28,Light
2845,2,1302,2020-10-24,Severe
2846,4,1050,2020-02-21,Light
2847,1,243,2020-02-01,Light
2848,1,899,2020-09-29,Light
2849,1,1221,2020-04-13,Light
2850,2,623,2020-09-12,Severe
2851,1,179,2020-04-03,Light
2852,1,1335,2020-08-16,Light
2853,4,1321,2020-01-11,Moderate
2854,1,127,2020-08-19,Light
2855,2,1217,2020-03-22,Severe
2856,1,518,2020-08-24,Light
2857,1,1336,2020-07-13,Light
2858,1,1257,2020-05-28,Moderate
2859,2,122,2020-12-19,Severe
2860,2,1337,2020-01-23,Severe
2861,1,348,2020-03-18,Light
2862,2,961,2020-11-05,Severe
2863,4,987,2020-12-13,Light
2864,4,1065,2020-02-07,Light
2865,1,932,2020-04-28,Light
2866,2,1239,2020-09-13,Severe
2867,1,610,2020-05-15,Light
2868,1,159,2020-11-12,Light
2869,1,1338,2020-05-03,Light
2870,1,1261,2020-05-18,Light
2871,1,75,2020-07-03,Light
2872,1,110,2020-03-10,Light
2873,4,1339,2020-01-13,Light
2874,4,175,2020-10-25,Heavy
2875,2,969,2020-03-11,Severe
2876,1,790,2020-01-18,Light
2877,2,154,2020-04-23,Moderate
2878,1,781,2020-12-05,Light
2879,4,738,2020-04-01,Light
2880,1,85,2020-06-13,Light
2881,4,204,2020-01-02,Light
2882,1,1127,2020-11-09,Light
2883,1,1340,2020-08-15,Light
2884,1,350,2020-06-29,Light
2885,4,184,2020-12-17,Light
2886,1,1341,2020-05-20,Light
2887,1,184,2020-11-15,Heavy
2888,4,12,2020-12-29,Light
2889,1,10,2020-08-22,Light
2890,2,11,2020-09-29,Severe
2891,6,288,2020-03-20,UNK
2892,1,147,2020-02-16,Light
2893,1,1073,2020-07-23,Heavy
2894,1,18,2020-03-03,Moderate
2895,1,211,2020-11-09,Moderate
2896,1,610,2020-08-06,Light
2897,1,345,2020-12-23,Light
2898,1,752,2020-12-05,Light
2899,1,664,2020-08-16,Light
2900,2,52,2020-12-29,Severe
2901,2,1028,2020-10-29,Severe
2902,4,1344,2020-03-01,Moderate
2903,1,267,2020-01-18,Light
2904,1,795,2020-02-13,Light
2905,2,235,2020-02-01,Severe
2906,2,503,2020-12-11,Severe
2907,4,351,2020-03-19,Moderate
2908,1,687,2020-02-29,Light
2909,1,198,2020-08-16,Light
2910,4,615,2020-03-25,Light
2911,1,413,2020-04-27,Light
2912,1,1345,2020-05-30,Light
2913,2,1346,2020-06-21,Severe
2914,1,1178,2020-06-08,Light
2915,1,1347,2020-01-22,Light
2916,1,85,2020-09-19,Light
2917,2,1348,2020-06-07,Severe
2918,1,440,2020-06-21,Light
2919,1,51,2020-05-30,Moderate
2920,1,591,2020-01-23,Light
2921,1,586,2020-10-23,Moderate
2922,1,513,2020-06-08,Light
2923,1,834,2020-12-25,Light
2924,1,503,2020-06-25,Light
2925,4,1141,2020-02-07,Light
2926,2,255,2020-04-26,Severe
2927,2,568,2020-10-27,Severe
2928,4,1350,2020-01-19,Light
2929,1,679,2020-07-10,Light
2930,1,184,2020-05-15,Light
2931,1,650,2020-12-20,Light
2932,6,571,2020-03-05,UNK
2933,1,164,2020-02-10,Light
2934,1,1351,2020-03-30,Light
2935,1,1352,2020-04-02,Moderate
2936,2,244,2020-09-14,Severe
2937,1,583,2020-08-08,Light
2938,1,278,2020-07-05,Light
2939,1,1353,2020-06-06,Light
2940,1,709,2020-08-11,Light
2941,1,1354,2020-07-08,Light
2942,1,743,2020-01-24,Light
2943,1,1355,2020-05-04,Moderate
2944,2,301,2020-11-07,Severe
2945,1,372,2020-03-23,Moderate
2946,1,496,2020-12-30,Light
2947,2,786,2020-04-27,Severe
2948,3,160,2020-04-08,Severe
2949,2,1356,2020-01-18,Moderate
2950,1,249,2020-01-02,Light
2951,1,105,2020-12-19,Light
2952,1,740,2020-08-15,Moderate
2953,1,970,2020-11-12,Light
2954,1,818,2020-04-07,Light
2955,1,1293,2020-07-11,Heavy
2956,1,1357,2020-11-14,Light
2957,1,248,2020-04-15,Light
2958,4,25,2020-02-12,Light
2959,1,562,2020-11-24,Light
2960,1,335,2020-03-15,Light
2961,4,390,2020-03-16,Light
2962,2,731,2020-01-26,Severe
2963,1,1358,2020-02-07,Light
2964,2,1359,2020-12-15,Severe
2965,1,466,2020-09-11,Light
2966,4,327,2020-02-05,Light
2967,2,1360,2020-06-04,Severe
2968,2,273,2020-05-17,Moderate
2969,2,517,2020-01-04,Severe
2970,4,19,2020-02-01,Light
2971,1,496,2020-12-13,Light
2972,1,267,2020-02-11,Light
2973,1,82,2020-05-13,Light
2974,2,351,2020-02-07,Severe
2975,1,333,2020-12-15,Light
2976,2,717,2020-10-21,Severe
2977,6,1084,2020-07-10,UNK
2978,2,400,2020-09-23,Severe
2979,1,1135,2020-12-12,Moderate
2980,4,665,2020-11-10,Light
2981,2,1057,2020-08-17,Severe
2982,1,974,2020-07-20,Light
2983,1,98,2020-02-20,Light
2984,4,1256,2020-12-31,Light
2985,1,100,2020-01-04,Light
2986,1,769,2020-05-25,Light
2987,6,125,2020-11-22,UNK
2988,1,9,2020-12-11,Light
2989,4,1020,2020-01-22,Moderate
2990,1,752,2020-05-14,Moderate
2991,1,1175,2020-05-10,Light
2992,2,310,2020-02-20,Severe
2993,1,638,2020-03-02,Light
2994,1,1362,2020-07-02,Light
2995,2,1363,2020-09-08,Severe
2996,2,1311,2020-11-22,Severe
2997,1,302,2020-12-24,Light
2998,1,135,2020-10-13,Moderate
2999,4,932,2020-01-21,Light
3000,1,433,2020-08-13,Light
3001,4,1364,2020-01-18,Light
3002,1,551,2020-04-20,Moderate
3003,1,1365,2020-06-07,Light
3004,2,587,2020-09-29,Severe
3005,2,370,2020-12-23,Severe
3006,2,716,2020-12-12,Severe
3007,1,1009,2020-08-13,Light
3008,1,643,2020-03-19,Light
3009,1,1127,2020-02-11,Light
3010,1,1324,2020-10-27,Light
3011,2,232,2020-01-04,Severe
3012,1,513,2020-10-11,Heavy
3013,1,1144,2020-02-10,Light
3014,1,504,2020-08-29,Light
3015,6,530,2020-02-27,UNK
3016,1,1146,2020-03-04,Moderate
3017,2,175,2020-07-30,Severe
3018,1,621,2020-03-19,Light
3019,1,216,2020-04-30,Light
3020,2,319,2020-01-16,Severe
3021,4,514,2020-03-24,Moderate
3022,2,1367,2020-02-14,Severe
3023,2,335,2020-09-24,Moderate
3024,1,44,2020-02-19,Light
3025,2,284,2020-11-28,Severe
3026,4,345,2020-11-30,Moderate
3027,1,1368,2020-11-14,Moderate
3028,1,650,2020-01-14,Light
3029,1,943,2020-05-10,Light
3030,1,553,2020-03-18,Light
3031,1,1036,2020-10-09,Light
3032,2,76,2020-08-20,Moderate
3033,2,513,2020-12-17,Severe
3034,2,1370,2020-09-13,Severe
3035,1,61,2020-07-24,Light
3036,1,1290,2020-03-19,Light
3037,1,1312,2020-03-09,Light
3038,1,1206,2020-10-29,Moderate
3039,1,176,2020-05-26,Light
3040,2,676,2020-07-22,Severe
3041,2,1372,2020-02-06,Severe
3042,2,25,2020-03-01,Severe
3043,1,176,2020-11-28,Moderate
3044,1,1373,2020-07-26,Heavy
3045,4,690,2020-11-18,Light
3046,1,274,2020-10-12,Light
3047,1,363,2020-06-14,Light
3048,1,82,2020-01-28,Light
3049,1,625,2020-03-13,Heavy
3050,1,1171,2020-05-15,Light
3051,1,831,2020-11-28,Moderate
3052,2,237,2020-01-31,Moderate
3053,1,295,2020-04-06,Light
3054,1,442,2020-03-26,Light
3055,1,17,2020-05-14,Light
3056,1,272,2020-05-16,Light
3057,2,1006,2020-10-24,Severe
3058,1,531,2020-01-18,Moderate
3059,1,1125,2020-03-13,Light
3060,4,68,2020-02-03,Moderate
3061,2,285,2020-03-10,Severe
3062,2,229,2020-12-09,Moderate
3063,1,584,2020-09-09,Light
3064,1,376,2020-08-01,Light
3065,1,426,2020-06-16,Light
3066,1,982,2020-03-28,Light
3067,2,623,2020-08-12,Severe
3068,1,857,2020-09-15,Light
3069,6,1009,2020-10-30,UNK
3070,1,550,2020-09-08,Light
3071,1,496,2020-02-23,Light
3072,1,1218,2020-08-13,Heavy
3073,2,1376,2020-01-22,Severe
3074,1,1087,2020-03-30,Light
3075,2,664,2020-03-27,Severe
3076,1,663,2020-06-21,Light
3077,1,1148,2020-02-07,Light
3078,2,1023,2020-01-23,Severe
3079,2,261,2020-12-12,Severe
3080,2,1377,2020-12-23,Severe
3081,1,164,2020-09-03,Light
3082,1,135,2020-02-05,Light
3083,2,606,2020-10-22,Moderate
3084,2,1097,2020-01-15,Severe
3085,2,237,2020-09-11,Severe
3086,1,1378,2020-08-05,Light
3087,1,68,2020-04-02,Light
3088,5,1203,2020-05-31,Severe
3089,4,452,2020-01-30,Light
3090,2,944,2020-02-01,Moderate
3091,2,612,2020-04-03,Moderate
3092,1,603,2020-05-15,Light
3093,3,665,2020-11-23,Severe
3094,2,468,2020-11-12,Moderate
3095,2,1167,2020-08-22,Severe
3096,2,543,2020-03-04,Severe
3097,1,240,2020-08-31,Light
3098,1,508,2020-11-12,Light
3099,1,518,2020-05-19,Light
3100,1,1024,2020-07-16,Moderate
3101,4,65,2020-11-17,Light
3102,1,182,2020-02-07,Light
3103,2,1379,2020-07-01,Severe
3104,1,705,2020-03-17,Light
3105,1,610,2020-06-17,Light
3106,2,676,2020-10-27,Severe
3107,1,1045,2020-12-05,Light
3108,1,235,2020-01-02,Light
3109,2,1086,2020-03-12,Severe
3110,1,1048,2020-05-20,Light
3111,1,1380,2020-03-04,Light
3112,4,727,2020-12-06,Light
3113,1,545,2020-02-24,Light
3114,1,1131,2020-08-20,Light
3115,1,58,2020-07-26,Light
3116,1,1381,2020-04-07,Light
3117,1,1122,2020-09-06,Light
3118,2,393,2020-11-21,Severe
3119,2,1069,2020-08-28,Moderate
3120,1,1382,2020-11-24,Light
3121,1,7,2020-01-03,Light
3122,1,1168,2020-04-17,Light
3123,1,112,2020-12-13,Light
3124,4,1070,2020-12-11,Moderate
3125,2,1290,2020-01-06,Moderate
3126,2,249,2020-03-12,Severe
3127,2,569,2020-10-25,Severe
3128,1,1383,2020-11-30,Light
3129,1,293,2020-01-24,Light
3130,1,95,2020-01-17,Light
3131,4,1098,2020-10-22,Light
3132,1,38,2020-01-13,Light
3133,4,850,2020-02-17,Light
3134,1,580,2020-11-25,Light
3135,4,1185,2020-10-26,Light
3136,2,1061,2020-09-23,Severe
3137,1,199,2020-07-16,Light
3138,4,1218,2020-12-24,Moderate
3139,1,1385,2020-06-09,Moderate
3140,1,103,2020-02-04,Light
3141,1,1112,2020-03-28,Light
3142,2,993,2020-11-12,Severe
3143,1,1355,2020-04-02,Light
3144,2,151,2020-10-30,Severe
3145,1,560,2020-01-10,Light
3146,4,1386,2020-01-23,Light
3147,1,676,2020-07-29,Moderate
3148,2,18,2020-05-10,Moderate
3149,1,1387,2020-06-20,Light
3150,3,407,2020-12-14,Severe
3151,1,640,2020-03-16,Light
3152,1,1388,2020-01-15,Light
3153,1,275,2020-11-15,Light
3154,1,599,2020-03-10,Light
3155,6,184,2020-08-07,UNK
3156,1,235,2020-08-26,Light
3157,1,321,2020-10-23,Light
3158,1,1390,2020-01-05,Light
3159,4,699,2020-01-20,Light
3160,1,876,2020-01-16,Light
3161,4,943,2020-02-18,Moderate
3162,2,201,2020-02-11,Severe
3163,2,894,2020-12-14,Severe
3164,1,129,2020-07-17,Light
3165,2,1392,2020-11-10,Moderate
3166,1,59,2020-06-29,Light
3167,1,1386,2020-05-25,Light
3168,4,12,2020-01-21,Light
3169,1,1393,2020-01-04,Heavy
3170,6,1324,2020-07-19,UNK
3171,2,612,2020-02-19,Severe
3172,4,1394,2020-01-01,Light
3173,2,1395,2020-12-13,Severe
3174,1,33,2020-05-24,Light
3175,1,28,2020-10-28,Light
3176,4,1032,2020-01-21,Light
3177,1,1201,2020-01-30,Light
3178,1,504,2020-04-17,Moderate
3179,1,157,2020-11-11,Light
3180,1,650,2020-01-18,Light
3181,1,1396,2020-08-02,Light
3182,2,441,2020-08-17,Severe
3183,1,325,2020-06-27,Light
3184,1,819,2020-01-24,Light
3185,1,748,2020-06-23,Light
3186,1,398,2020-08-10,Light
3187,2,619,2020-06-05,Severe
3188,1,1397,2020-06-07,Light
3189,1,288,2020-09-08,Light
3190,3,108,2020-09-16,Severe
3191,1,349,2020-11-23,Moderate
3192,4,1399,2020-05-09,Light
3193,1,737,2020-06-29,Light
3194,1,631,2020-09-09,Light
3195,1,413,2020-08-07,Light
3196,1,501,2020-07-01,Light
3197,1,586,2020-03-26,Light
3198,4,186,2020-01-23,Light
3199,6,1400,2020-08-02,UNK
3200,1,1401,2020-05-14,Light
3201,1,846,2020-08-09,Light
3202,2,1402,2020-08-12,Severe
3203,1,170,2020-09-23,Light
3204,2,1311,2020-09-14,Moderate
3205,3,1403,2020-06-22,Severe
3206,1,321,2020-03-11,Light
3207,6,1404,2020-07-12,UNK
3208,1,1405,2020-03-09,Light
3209,1,224,2020-05-28,Moderate
3210,2,1407,2020-12-11,Severe
3211,2,119,2020-04-01,Severe
3212,2,1289,2020-12-11,Severe
3213,2,267,2020-01-02,Severe
3214,4,1408,2020-11-22,Light
3215,1,328,2020-03-09,Moderate
3216,1,757,2020-08-04,Light
3217,3,1409,2020-03-25,Severe
3218,2,301,2020-07-22,Moderate
3219,2,1104,2020-08-21,Moderate
3220,2,513,2020-11-08,Severe
3221,1,531,2020-10-29,Light
3222,1,513,2020-01-02,Light
3223,4,860,2020-12-31,Light
3224,1,355,2020-06-05,Light
3225,2,62,2020-10-07,Moderate
3226,1,887,2020-11-11,Light
3227,1,232,2020-02-25,Light
3228,1,1288,2020-10-24,Light
3229,1,127,2020-05-04,Light
3230,2,1410,2020-09-10,Moderate
3231,2,234,2020-07-04,Severe
3232,1,1024,2020-06-10,Light
3233,1,50,2020-12-21,Heavy
3234,1,630,2020-01-30,Light
3235,1,100,2020-04-12,Light
3236,6,213,2020-08-23,UNK
3237,2,1411,2020-08-23,Moderate
3238,1,1412,2020-08-25,Light
3239,2,380,2020-02-10,Severe
3240,4,1112,2020-03-14,Light
3241,1,416,2020-07-25,Light
3242,1,176,2020-02-04,Light
3243,1,242,2020-12-14,Light
3244,1,666,2020-11-12,Light
3245,1,4,2020-10-26,Light
3246,2,270,2020-03-17,Severe
3247,1,246,2020-10-23,Light
3248,2,1413,2020-02-29,Moderate
3249,1,1181,2020-04-10,Light
3250,2,443,2020-03-18,Severe
3251,2,540,2020-01-13,Severe
3252,4,1175,2020-11-01,Light
3253,1,202,2020-01-31,Light
3254,1,1414,2020-03-03,Light
3255,2,1415,2020-06-09,Severe
3256,4,1338,2020-03-18,Light
3257,4,777,2020-06-19,Light
3258,2,211,2020-01-30,Severe
3259,1,897,2020-07-11,Light
3260,1,117,2020-09-03,Light
3261,4,163,2020-12-14,Light
3262,1,224,2020-09-28,Light
3263,1,42,2020-08-14,Light
3264,1,1018,2020-05-16,Light
3265,2,40,2020-09-17,Moderate
3266,1,6,2020-03-11,Light
3267,1,370,2020-03-31,Light
3268,2,845,2020-09-30,Severe
3269,6,527,2020-08-26,UNK
3270,2,129,2020-12-13,Severe
3271,2,1382,2020-01-26,Severe
3272,3,202,2020-05-30,Severe
3273,1,530,2020-04-24,Light
3274,2,141,2020-02-01,Severe
3275,5,45,2020-07-03,Severe
3276,1,1359,2020-05-04,Light
3277,1,800,2020-03-20,Light
3278,1,115,2020-04-23,Light
3279,2,1416,2020-10-25,Severe
3280,2,1179,2020-01-14,Severe
3281,2,537,2020-01-08,Severe
3282,4,196,2020-01-05,Light
3283,1,363,2020-09-25,Light
3284,1,704,2020-05-29,Light
3285,1,513,2020-01-23,Heavy
3286,4,1344,2020-01-02,Light
3287,4,1417,2020-12-22,Light
3288,1,1418,2020-01-25,Light
3289,4,25,2020-04-02,Light
3290,1,28,2020-03-12,Light
3291,1,65,2020-04-27,Light
3292,1,636,2020-04-24,Light
3293,2,697,2020-01-04,Severe
3294,4,1419,2020-03-15,Light
3295,1,1176,2020-02-24,Light
3296,1,1418,2020-08-14,Moderate
3297,1,15,2020-04-22,Light
3298,4,7,2020-02-08,Light
3299,1,1420,2020-06-25,Light
3300,2,372,2020-11-06,Moderate
3301,1,863,2020-05-13,Light
3302,1,1036,2020-09-27,Light
3303,1,679,2020-07-15,Light
3304,1,311,2020-03-18,Light
3305,4,782,2020-12-26,Light
3306,4,1417,2020-02-15,Light
3307,2,1081,2020-10-20,Severe
3308,4,1106,2020-01-09,Light
3309,1,1421,2020-03-10,Light
3310,1,1422,2020-07-31,Heavy
3311,2,1100,2020-01-30,Severe
3312,2,1423,2020-08-07,Severe
3313,1,1424,2020-10-20,Light
3314,4,1277,2020-02-11,Light
3315,1,998,2020-09-25,Light
3316,1,1204,2020-01-02,Light
3317,1,463,2020-04-21,Light
3318,2,159,2020-12-14,Severe
3319,1,228,2020-02-04,Light
3320,2,508,2020-03-23,Severe
3321,2,172,2020-08-07,Severe
3322,4,1078,2020-12-16,Light
3323,5,1425,2020-04-12,Severe
3324,1,1098,2020-05-17,Light
3325,1,738,2020-11-13,Light
3326,1,100,2020-02-05,Light
3327,1,1419,2020-07-01,Light
3328,1,184,2020-11-21,Light
3329,1,1426,2020-02-10,Light
3330,2,1109,2020-02-06,Severe
3331,1,1427,2020-07-26,Light
3332,1,396,2020-03-13,Light
3333,2,685,2020-12-17,Moderate
3334,1,912,2020-11-11,Light
3335,1,1427,2020-11-10,Light
3336,1,64,2020-03-25,Light
3337,1,496,2020-02-07,Heavy
3338,1,583,2020-04-25,Moderate
3339,1,177,2020-05-04,Light
3340,1,1428,2020-01-18,Light
3341,1,767,2020-01-24,Moderate
3342,4,860,2020-02-09,Light
3343,1,345,2020-10-22,Light
3344,2,232,2020-08-31,Severe
3345,1,1170,2020-01-25,Light
3346,1,256,2020-04-26,Light
3347,1,663,2020-12-31,Moderate
3348,2,434,2020-01-05,Moderate
3349,2,609,2020-02-25,Severe
3350,2,1229,2020-12-28,Severe
3351,2,106,2020-09-14,Severe
3352,2,481,2020-03-15,Severe
3353,1,701,2020-03-14,Light
3354,1,701,2020-12-03,Light
3355,1,224,2020-12-13,Moderate
3356,1,1178,2020-08-01,Light
3357,4,225,2020-01-19,Light
3358,2,714,2020-02-13,Severe
3359,1,427,2020-10-28,Light
3360,3,106,2020-06-05,Severe
3361,1,21,2020-07-11,Light
3362,2,432,2020-11-06,Severe
3363,2,1072,2020-07-11,Severe
3364,4,792,2020-09-08,Light
3365,3,1072,2020-06-08,Severe
3366,2,1429,2020-10-27,Severe
3367,1,781,2020-02-27,Moderate
3368,1,315,2020-12-07,Light
3369,1,466,2020-09-12,Light
3370,4,1035,2020-12-17,Light
3371,1,979,2020-06-06,Light
3372,1,243,2020-04-20,Light
3373,3,1430,2020-01-17,Severe
3374,1,695,2020-09-25,Light
3375,2,721,2020-03-15,Severe
3376,1,1039,2020-12-11,Light
3377,1,749,2020-05-05,Light
3378,2,1090,2020-07-25,Moderate
3379,1,159,2020-12-14,Moderate
3380,1,1040,2020-08-29,Light
3381,1,790,2020-10-22,Light
3382,2,1423,2020-04-12,Moderate
3383,1,39,2020-05-18,Light
3384,4,1143,2020-12-31,Light
3385,2,212,2020-03-15,Severe
3386,1,238,2020-09-01,Moderate
3387,3,1432,2020-09-13,Severe
3388,1,888,2020-07-08,Heavy
3389,2,1433,2020-10-09,Severe
3390,1,250,2020-03-02,Light
3391,1,232,2020-10-28,Moderate
3392,1,1271,2020-10-03,Light
3393,1,1148,2020-04-30,Light
3394,1,1435,2020-01-16,Light
3395,4,860,2020-02-11,Light
3396,1,442,2020-10-28,Light
3397,1,841,2020-08-14,Light
3398,1,1363,2020-05-15,Light
3399,2,86,2020-10-20,Severe
3400,2,39,2020-01-21,Moderate
3401,2,1152,2020-03-20,Severe
3402,1,220,2020-09-02,Light
3403,1,313,2020-08-24,Light
3404,1,507,2020-04-27,Moderate
3405,1,496,2020-10-31,Light
3406,1,1350,2020-12-21,Light
3407,1,885,2020-03-20,Light
3408,2,1070,2020-11-23,Severe
3409,1,1437,2020-09-02,Light
3410,2,699,2020-05-17,Severe
3411,1,1438,2020-09-30,Light
3412,1,1186,2020-03-24,Light
3413,2,581,2020-10-20,Moderate
3414,5,773,2020-09-06,Severe
3415,1,1380,2020-03-03,Light
3416,2,1439,2020-01-31,Severe
3417,2,619,2020-02-29,Severe
3418,1,50,2020-09-20,Light
3419,1,1176,2020-04-12,Light
3420,1,255,2020-10-23,Light
3421,2,1440,2020-03-28,Severe
3422,1,756,2020-06-26,Light
3423,2,1191,2020-12-09,Moderate
3424,1,1441,2020-09-28,Light
3425,2,1164,2020-09-11,Moderate
3426,1,689,2020-12-08,Light
3427,1,1388,2020-05-07,Light
3428,2,576,2020-10-23,Severe
3429,3,358,2020-05-08,Severe
3430,2,414,2020-12-28,Severe
3431,1,237,2020-08-25,Moderate
3432,1,1229,2020-04-20,Light
3433,1,583,2020-09-10,Moderate
3434,2,609,2020-11-12,Severe
3435,1,14,2020-03-15,Light
3436,1,768,2020-06-04,Light
3437,1,1303,2020-12-06,Light
3438,1,1443,2020-06-10,Light
3439,2,812,2020-03-13,Severe
3440,4,700,2020-01-25,Light
3441,1,1192,2020-12-05,Light
3442,1,1020,2020-04-25,Light
3443,1,1444,2020-05-23,Light
3444,1,832,2020-03-03,Light
3445,1,695,2020-05-21,Light
3446,1,782,2020-11-15,Light
3447,5,540,2020-10-29,Severe
3448,2,253,2020-06-03,Severe
3449,1,288,2020-08-25,Light
3450,2,1445,2020-05-12,Severe
3451,1,85,2020-07-21,Light
3452,4,532,2020-01-12,Light
3453,1,313,2020-05-28,Light
3454,1,546,2020-05-30,Light
3455,1,827,2020-05-20,Light
3456,1,1015,2020-04-13,Light
3457,3,1193,2020-06-27,Severe
3458,1,1446,2020-09-01,Light
3459,2,1447,2020-02-12,Severe
3460,1,104,2020-05-17,Light
3461,1,112,2020-10-09,Light
3462,1,208,2020-01-23,Light
3463,1,1448,2020-04-30,Light
3464,1,543,2020-10-11,Light
3465,2,472,2020-11-15,Severe
3466,2,1449,2020-12-01,Moderate
3467,1,398,2020-03-19,Light
3468,1,516,2020-12-24,Light
3469,1,1141,2020-07-08,Light
3470,1,723,2020-06-20,Light
3471,1,1348,2020-06-11,Light
3472,4,12,2020-11-16,Light
3473,1,16,2020-05-22,Light
3474,1,857,2020-09-17,Light
3475,2,155,2020-04-14,Severe
3476,1,447,2020-03-25,Light
3477,4,363,2020-01-01,Light
3478,1,39,2020-11-26,Light
3479,2,952,2020-01-31,Severe
3480,4,133,2020-09-08,Heavy
3481,2,174,2020-03-16,Severe
3482,1,1450,2020-01-17,Light
3483,3,589,2020-10-27,Severe
3484,1,857,2020-09-16,Heavy
3485,2,430,2020-09-11,Severe
3486,1,1451,2020-12-05,Light
3487,1,1452,2020-12-24,Light
3488,2,537,2020-03-02,Moderate
3489,1,1302,2020-06-19,Light
3490,1,387,2020-05-22,Heavy
3491,1,1218,2020-03-10,Light
3492,1,560,2020-12-30,Light
3493,1,257,2020-09-22,Light
3494,1,1335,2020-09-02,Light
3495,1,888,2020-06-25,Heavy
3496,1,409,2020-05-26,Light
3497,1,1090,2020-04-04,Light
3498,4,767,2020-03-30,Heavy
3499,2,1453,2020-11-07,Severe
3500,1,431,2020-11-25,Light
3501,1,467,2020-03-29,Light
3502,2,251,2020-09-25,Severe
3503,1,23,2020-10-20,Light
3504,1,735,2020-03-12,Light
3505,3,116,2020-12-07,Severe
3506,1,1454,2020-10-16,Light
3507,2,1455,2020-02-01,Moderate
3508,1,309,2020-10-25,Light
3509,1,89,2020-08-22,Light
3510,1,161,2020-03-22,Light
3511,2,615,2020-09-05,Moderate
3512,2,820,2020-05-22,Severe
3513,1,185,2020-02-17,Light
3514,1,1111,2020-10-01,Light
3515,1,982,2020-12-16,Light
3516,1,1266,2020-07-03,Light
3517,4,1456,2020-01-25,Light
3518,1,198,2020-12-16,Light
3519,1,326,2020-04-25,Light
3520,3,350,2020-02-24,Severe
3521,1,964,2020-08-27,Light
3522,4,1457,2020-11-17,Light
3523,1,1348,2020-02-16,Light
3524,2,413,2020-05-18,Severe
3525,2,886,2020-10-25,Severe
3526,5,1458,2020-05-05,Severe
3527,2,1344,2020-02-11,Severe
3528,1,1459,2020-07-24,Light
3529,1,213,2020-03-24,Light
3530,1,513,2020-03-03,Moderate
3531,1,971,2020-05-19,Light
3532,4,496,2020-02-07,Light
3533,1,41,2020-03-10,Moderate
3534,1,1460,2020-11-24,Light
3535,3,57,2020-09-29,Severe
3536,1,169,2020-10-21,Moderate
3537,1,918,2020-01-17,Light
3538,2,67,2020-03-12,Severe
3539,1,184,2020-06-23,Light
3540,2,615,2020-04-21,Severe
3541,1,1461,2020-05-01,Light
3542,1,740,2020-02-12,Light
3543,1,127,2020-04-13,Light
3544,4,193,2020-12-12,Light
3545,1,145,2020-05-16,Light
3546,2,1306,2020-01-19,Moderate
3547,1,321,2020-03-30,Moderate
3548,2,102,2020-10-22,Severe
3549,4,430,2020-03-06,Light
3550,1,496,2020-10-19,Light
3551,1,257,2020-05-25,Light
3552,1,116,2020-09-01,Light
3553,1,179,2020-09-30,Light
3554,4,5,2020-12-26,Light
3555,1,453,2020-05-25,Heavy
3556,1,724,2020-07-18,Light
3557,1,496,2020-08-11,Moderate
3558,2,387,2020-06-30,Severe
3559,6,1006,2020-09-17,UNK
3560,1,750,2020-10-25,Light
3561,2,1137,2020-07-26,Severe
3562,2,164,2020-08-18,Severe
3563,1,962,2020-01-02,Light
3564,1,1015,2020-03-09,Moderate
3565,1,1464,2020-09-01,Light
